16,0.000000,0.990000,0.000000,0.000000,0.010000
17,0.000000,0.990000,0.000000,0.000000,0.010000
18,0.000000,0.990000,0.000000,0.000000,0.010000
19,0.000000,0.990000,0.000000,0.000000,0.010000
20,0.000000,0.990000,0.000000,0.000000,0.010000
21,0.000000,0.990000,0.000000,0.000000,0.010000
22,0.000000,0.990000,0.000000,0.000000,0.010000
23,0.000000,0.990000,0.000000,0.000000,0.010000
24,0.000000,0.990000,0.000000,0.000000,0.010000
25,0.000000,0.990000,0.000000,0.000000,0.010000
26,0.000000,0.990000,0.000000,0.000000,0.010000
27,0.000000,0.990000,0.000000,0.000000,0.010000
28,0.000000,0.990000,0.000000,0.000000,0.010000
29,0.000000,0.990000,0.000000,0.000000,0.010000
30,0.000000,0.990000,0.000000,0.000000,0.010000
31,0.000000,0.990000,0.000000,0.000000,0.010000
32,0.000000,0.990000,0.000000,0.000000,0.010000
33,0.000000,0.990000,0.000000,0.000000,0.010000
34,0.000000,0.990000,0.000000,0.000000,0.010000
35,0.000000,0.990000,0.000000,0.000000,0.010000
36,0.000000,0.990000,0.000000,0.000000,0.010000
37,0.000000,0.990000,0.000000,0.000000,0.010000
38,0.000000,0.990000,0.000000,0.000000,0.010000
39,0.000000,0.990000,0.000000,0.000000,0.010000
40,0.000000,0.990000,0.000000,0.000000,0.010000
41,0.000000,0.990000,0.000000,0.000000,0.010000
42,0.000000,0.990000,0.000000,0.000000,0.010000
43,0.000000,0.990000,0.000000,0.000000,0.010000
44,0.000000,0.990000,0.000000,0.000000,0.010000
45,0.000000,0.990000,0.000000,0.000000,0.010000
46,0.000000,0.990000,0.000000,0.000000,0.010000
47,0.000000,0.990000,0.000000,0.000000,0.010000
48,0.000000,0.990000,0.000000,0.000000,0.010000
49,0.000000,0.990000,0.000000,0.000000,0.010000
50,0.000000,0.990000,0.000000,0.000000,0.010000
51,0.000000,0.990000,0.000000,0.000000,0.010000
52,0.000000,0.990000,0.000000,0.000000,0.010000
53,0.000000,0.990000,0.000000,0.000000,0.010000
54,0.000000,0.990000,0.000000,0.000000,0.010000
55,0.000000,0.990000,0.000000,0.000000,0.010000
56,0.000000,0.990000,0.000000,0.000000,0.010000
57,0.000000,0.990000,0.000000,0.000000,0.010000
58,0.000000,0.990000,0.000000,0.000000,0.010000
59,0.000000,0.990000,0.000000,0.000000,0.010000
60,0.000000,0.990000,0.000000,0.000000,0.010000
61,0.000000,0.990000,0.000000,0.000000,0.010000
62,0.000000,0.990000,0.000000,0.000000,0.010000
63,0.000000,0.990000,0.000000,0.000000,0.010000
64,0.000000,0.990000,0.000000,0.000000,0.010000
65,0.000000,0.990000,0.000000,0.000000,0.010000
66,0.000000,0.990000,0.000000,0.000000,0.010000
67,0.000000,0.990000,0.000000,0.000000,0.010000
68,0.000000,0.990000,0.000000,0.000000,0.010000
69,0.000000,0.990000,0.000000,0.000000,0.010000
70,0.000000,0.990000,0.000000,0.000000,0.010000
71,0.000000,0.990000,0.000000,0.000000,0.010000
72,0.000000,0.990000,0.000000,0.000000,0.010000
73,0.000000,0.990000,0.000000,0.000000,0.010000
74,0.000000,0.990000,0.000000,0.000000,0.010000
75,0.000000,0.990000,0.000000,0.000000,0.010000
76,0.000000,0.990000,0.000000,0.000000,0.010000
77,0.000000,0.990000,0.000000,0.000000,0.010000
78,0.000000,0.990000,0.000000,0.000000,0.010000
79,0.000000,0.990000,0.000000,0.000000,0.010000
80,0.000000,0.990000,0.000000,0.000000,0.010000
81,0.000000,0.990000,0.000000,0.000000,0.010000
82,0.000000,0.990000,0.000000,0.000000,0.010000
83,0.000000,0.990000,0.000000,0.000000,0.010000
84,0.000000,0.990000,0.000000,0.000000,0.010000
85,0.000000,0.990000,0.000000,0.000000,0.010000
86,0.000000,0.990000,0.000000,0.000000,0.010000
87,0.000000,0.990000,0.000000,0.000000,0.010000
88,0.000000,0.990000,0.000000,0.000000,0.010000
89,0.000000,0.990000,0.000000,0.000000,0.010000
90,0.000000,0.990000,0.000000,0.000000,0.010000
91,0.000000,0.990000,0.000000,0.000000,0.010000
92,0.000000,0.990000,0.000000,0.000000,0.010000
93,0.000000,0.990000,0.000000,0.000000,0.010000
94,0.000000,0.990000,0.000000,0.000000,0.010000
95,0.000000,0.990000,0.000000,0.000000,0.010000
96,0.000000,0.990000,0.000000,0.000000,0.010000
97,0.000000,0.990000,0.000000,0.000000,0.010000
98,0.000000,0.990000,0.000000,0.000000,0.010000
99,0.000000,0.990000,0.000000,0.000000,0.010000
100,0.000000,0.990000,0.000000,0.000000,0.010000
101,0.000000,0.990000,0.000000,0.000000,0.010000
102,0.000000,0.990000,0.000000,0.000000,0.010000
103,0.000000,0.990000,0.000000,0.000000,0.010000
104,0.000000,0.990000,0.000000,0.000000,0.010000
105,0.000000,0.990000,0.000000,0.000000,0.010000
106,0.000000,0.990000,0.000000,0.000000,0.010000
107,0.000000,0.990000,0.000000,0.000000,0.010000
108,0.000000,0.990000,0.000000,0.000000,0.010000
